"id","nombre","linea","categoria","tipo","precio_actual","moneda_actual","precio_base_usd","comision_paypal_porcentaje","comision_paypal_fija_usd","precio_paypal_calculado_usd","precio_venta_usd","estado_precio","archivo_fuente"
"inteligencia-de-negocios","Inteligencia de negocios","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"investigacion-de-operaciones","Investigación de operaciones","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"modelo-de-procesos-organizacionales","Modelo de procesos organizacionales","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"sistema-de-gestion-de-calidad","Sistema de gestión de calidad","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":55,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","55","5.40","0.30","58.456660","59","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"teoria-de-la-informacion-y-codificacion","Teoría de la información y codificación","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":45,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","45","5.40","0.30","47.885836","49","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"tesis-i-formulacion-de-proyecto-de-investigacion","Tesis I: formulación de proyecto de investigación","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"tesis-ii-desarrollo-metodologico","Tesis II: desarrollo metodológico","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"tesis-iii-articulo-y-sustentacion","Tesis III: artículo y sustentación","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"programacion-hp-50g-para-ingenieria","Programación HP 50G para ingeniería","TW Educa","Herramientas de ingeniería","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":40,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","40","5.40","0.30","42.600423","49","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"abastecimiento-de-agua-y-alcantarillado","Abastecimiento de agua y alcantarillado","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"aerodinamica-i","Aerodinámica I","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"aerodinamica-ii","Aerodinámica II","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"aerodinamica-de-construcciones","Aerodinámica de construcciones","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"analisis-estructural","Análisis estructural","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"analisis-vectorial-y-tensorial","Análisis vectorial y tensorial","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"bombas-compresoras-y-ventiladores","Bombas, compresoras y ventiladores","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"capa-limite","Capa límite","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
